u_nodes_ratings_l	v_nodes_ratings_l	ratings_l	company	UserState	UserTimeZone	ItemCity	ItemState	ItemTimeZone
347	1550	5	2	61	28	64	28	3
162	1056	5	4	61	28	82	7	1
1169	248	5	4	61	28	43	7	1
958	72	5	2	61	28	39	30	1
958	2257	5	2	61	28	40	29	0
958	590	5	2	61	28	90	21	1
1017	793	5	2	61	28	45	7	1
1252	1674	5	0	61	28	13	7	1
724	1454	5	4	61	28	27	4	0
825	1403	5	4	61	28	57	7	1
1685	1552	5	2	61	28	50	28	3
1308	1549	5	4	61	28	64	28	3
1308	781	5	4	61	28	104	7	1
1527	1969	5	2	61	28	18	20	2
690	2069	5	2	61	28	93	7	1
415	1659	5	4	61	28	104	7	1
1464	2005	5	4	61	28	90	21	1
700	1723	5	4	61	28	57	7	1
1042	258	5	0	61	28	82	7	1
1067	278	5	3	61	28	106	8	0
2000	1698	5	2	61	28	45	7	1
1074	1294	5	2	61	28	4	25	3
1956	2077	5	2	61	28	89	2	2
1709	1767	5	2	61	28	2	29	0
1410	1647	5	2	61	28	104	7	1
1410	2005	5	1	61	28	90	21	1
556	892	5	4	61	28	64	28	3
152	851	5	2	61	28	94	15	2
938	1260	5	2	61	28	42	7	1
2149	1251	5	2	61	28	42	7	1
1227	449	5	0	61	28	84	13	2
2338	186	5	2	61	28	104	7	1
746	2005	5	4	61	28	90	21	1
59	2008	5	0	61	28	90	21	1
998	1485	5	1	61	28	4	25	3
15	1634	5	0	61	28	10	7	1
1812	1737	5	0	61	28	57	7	1
295	1430	5	3	61	28	64	28	3
592	1667	5	0	61	28	76	7	1
14	1632	5	1	61	28	43	7	1
1350	807	5	4	61	28	39	30	1
1033	1251	5	0	61	28	42	7	1
1136	1496	5	4	61	28	9	30	1
1672	818	5	3	61	28	57	7	1
2046	1229	5	0	61	28	50	28	3
1934	769	5	0	61	28	76	7	1
543	784	5	3	61	28	15	28	3
1338	465	5	3	61	28	104	7	1
2036	769	5	0	61	28	76	7	1
1	1549	5	4	61	28	64	28	3
326	1342	5	3	61	28	82	7	1
1940	241	5	3	61	28	81	14	1
2232	910	5	4	61	28	48	7	1
667	892	5	0	61	28	64	28	3
957	1907	5	3	61	28	4	25	3
1260	907	5	3	61	28	70	7	1
789	1632	5	4	61	28	43	7	1
1655	428	5	3	61	28	92	10	0
1902	183	5	3	61	28	52	16	0
2206	1047	5	3	61	28	8	7	1
488	821	5	0	61	28	76	7	1
1760	261	5	4	61	28	89	2	2
1431	1814	5	0	61	28	12	1	2
1365	1675	5	0	61	28	16	7	1
414	1635	5	2	61	28	10	7	1
2267	523	5	4	61	28	43	7	1
2220	1723	5	3	61	28	57	7	1
942	295	5	2	61	28	81	14	1
942	72	5	4	61	28	39	30	1
786	1392	5	1	61	28	84	13	2
1845	1876	5	3	61	28	26	22	2
697	1121	5	0	61	28	76	7	1
922	1491	5	0	61	28	42	7	1
1327	807	5	2	61	28	39	30	1
1793	1387	5	3	61	28	90	21	1
297	1682	5	3	61	28	93	7	1
1911	820	5	3	61	28	10	7	1
1429	925	5	0	61	28	85	3	2
1599	1585	5	0	61	28	76	7	1
2218	72	5	3	61	28	39	30	1
438	168	5	3	61	28	58	29	0
438	127	5	3	61	28	2	29	0
313	1963	5	1	61	28	89	2	2
189	930	5	0	61	28	104	7	1
1349	1549	5	0	61	28	64	28	3
1349	2124	5	3	61	28	66	9	2
375	2081	5	4	61	28	89	2	2
2105	1981	5	0	61	28	69	10	0
20	1772	5	0	61	28	57	7	1
207	1335	5	0	61	28	50	28	3
691	12	5	4	61	28	81	14	1
588	1795	5	0	61	28	4	25	3
2211	1770	5	0	61	28	41	7	1
206	1697	5	3	61	28	82	7	1
1447	1329	5	0	61	28	4	25	3
1662	186	5	3	61	28	104	7	1
1359	412	5	4	61	28	49	26	2
1713	295	5	1	61	28	81	14	1
1584	23	5	3	61	28	104	7	1
1500	1774	5	3	61	28	48	7	1
1470	1370	5	1	61	28	76	7	1
1099	1667	5	0	61	28	76	7	1
1069	459	5	3	61	28	72	17	2
1069	1387	5	3	61	28	90	21	1
62	1642	5	3	61	28	104	7	1
62	1524	5	3	61	28	77	8	0
2109	1753	5	0	61	28	13	7	1
944	462	5	4	61	28	72	17	2
1309	1772	5	0	61	28	57	7	1
1773	1814	5	2	61	28	12	1	2
419	13	5	4	61	28	81	14	1
1887	744	5	4	61	28	5	29	0
1142	1485	5	3	61	28	4	25	3
1292	982	5	4	61	28	57	7	1
167	1867	5	3	61	28	95	29	0
167	126	5	3	61	28	2	29	0
977	1652	5	0	61	28	42	7	1
203	213	5	0	61	28	27	4	0
928	1251	5	1	61	28	42	7	1
408	1463	5	3	61	28	3	17	2
728	1693	5	0	61	28	82	7	1
839	1068	5	0	61	28	82	7	1
333	832	5	4	61	28	72	17	2
2335	541	5	4	61	28	62	4	0
21	1907	5	2	61	28	4	25	3
1055	1647	5	4	61	28	104	7	1
2235	581	5	3	61	28	84	13	2
390	1137	5	4	61	28	48	7	1
1870	314	5	3	61	28	47	0	0
2368	1473	5	1	61	28	50	28	3
1122	1100	5	3	61	28	28	28	3
1122	87	5	3	61	28	3	17	2
1912	1176	5	4	61	28	57	7	1
1481	1368	5	4	61	28	43	7	1
1501	352	5	4	61	28	64	28	3
213	1352	5	0	61	28	82	7	1
1345	1164	5	2	61	28	50	28	3
51	1481	5	4	61	28	40	29	0
1189	250	5	0	61	28	76	7	1
1277	603	5	0	61	28	65	21	1
2237	2079	5	0	61	28	89	2	2
368	1370	5	4	61	28	76	7	1
229	1959	5	2	61	28	26	22	2
2199	1800	5	4	61	28	42	7	1
1720	215	5	3	61	28	62	4	0
1268	94	5	0	61	28	42	7	1
1012	690	5	1	61	28	43	7	1
1319	1037	5	0	61	28	65	21	1
512	250	5	0	61	28	76	7	1
1328	1738	5	3	61	28	57	7	1
109	451	5	3	61	28	84	13	2
2123	1364	5	4	61	28	90	21	1
2141	300	5	3	61	28	3	17	2
689	1615	5	4	61	28	16	7	1
9	1555	5	4	61	28	50	28	3
1455	1056	5	4	61	28	82	7	1
31	237	5	3	61	28	57	7	1
126	2203	5	4	61	28	5	29	0
1731	2215	5	4	61	28	6	5	3
332	692	5	3	61	28	26	22	2
651	1694	5	3	61	28	82	7	1
651	1102	5	3	61	28	85	3	2
1379	1387	5	0	61	28	90	21	1
657	296	5	3	61	28	64	28	3
1016	1392	5	4	61	28	84	13	2
1016	462	5	3	61	28	72	17	2
1068	473	5	4	61	28	101	18	3
2130	231	5	0	61	28	101	18	3
1633	1641	5	0	61	28	104	7	1
2056	346	5	4	61	28	50	28	3
958	289	5	3	61	28	5	29	0
1634	1304	5	3	61	28	82	7	1
724	2108	5	3	61	28	37	9	2
724	773	5	3	61	28	12	1	2
825	911	5	0	61	28	75	26	2
1685	892	5	0	61	28	64	28	3
1308	1452	5	1	61	28	11	29	0
1699	1380	5	0	61	28	65	21	1
2348	1964	5	3	61	28	89	2	2
562	769	5	1	61	28	76	7	1
451	1906	5	3	61	28	14	9	2
451	1565	5	3	61	28	64	28	3
415	1585	5	0	61	28	76	7	1
1089	845	5	1	61	28	43	7	1
1089	1789	5	3	61	28	4	25	3
700	1175	5	1	61	28	65	21	1
2000	1683	5	3	61	28	93	7	1
507	321	5	3	61	28	85	3	2
556	255	5	1	61	28	6	5	3
1967	1377	5	4	61	28	5	29	0
152	541	5	2	61	28	62	4	0
2149	1251	5	3	61	28	42	7	1
2338	1251	5	4	61	28	42	7	1
2338	217	5	4	61	28	84	13	2
1762	2005	5	2	61	28	90	21	1
1559	549	5	3	61	28	49	26	2
746	930	5	4	61	28	104	7	1
970	253	5	0	61	28	43	7	1
998	1087	5	3	61	28	1	26	2
998	1484	5	3	61	28	8	7	1
15	1370	5	0	61	28	76	7	1
592	770	5	0	61	28	76	7	1
14	1111	5	0	61	28	9	30	1
1350	660	5	4	61	28	43	7	1
1689	73	5	3	61	28	39	30	1
1033	1740	5	4	61	28	57	7	1
1677	101	5	3	61	28	104	7	1
1136	94	5	4	61	28	42	7	1
1745	1144	5	3	61	28	68	28	3
498	1251	5	4	61	28	42	7	1
1063	1726	5	3	61	28	57	7	1
748	982	5	4	61	28	57	7	1
1642	932	5	4	61	28	84	13	2
1338	2178	5	4	61	28	65	21	1
1897	1710	5	3	61	28	42	7	1
2108	220	5	3	61	28	72	17	2
2036	1254	5	0	61	28	93	7	1
97	1408	5	1	61	28	102	29	0
1400	727	5	0	61	28	4	25	3
1940	2036	5	2	61	28	6	5	3
2232	1425	5	4	61	28	93	7	1
1249	1453	5	1	61	28	65	21	1
667	1579	5	0	61	28	15	28	3
1519	810	5	0	61	28	75	26	2
519	860	5	0	61	28	8	7	1
957	1797	5	1	61	28	4	25	3
1900	1671	5	0	61	28	13	7	1
789	1959	5	2	61	28	26	22	2
2206	1514	5	3	61	28	71	28	3
1380	1149	5	1	61	28	50	28	3
488	1731	5	0	61	28	8	7	1
1760	1748	5	4	61	28	57	7	1
660	818	5	4	61	28	57	7	1
1431	462	5	2	61	28	72	17	2
2073	2078	5	4	61	28	89	2	2
2267	1443	5	4	61	28	43	7	1
2220	436	5	3	61	28	84	13	2
922	1454	5	0	61	28	27	4	0
384	1214	5	4	61	28	89	2	2
590	1523	5	0	61	28	90	21	1
1585	1319	5	4	61	28	57	7	1
1327	1576	5	2	61	28	15	28	3
2218	2056	5	2	61	28	84	13	2
189	1846	5	0	61	28	22	20	2
189	1675	5	0	61	28	16	7	1
1620	1086	5	4	61	28	41	7	1
20	1847	5	0	61	28	22	20	2
867	1726	5	0	61	28	57	7	1
691	1745	5	4	61	28	57	7	1
588	821	5	4	61	28	76	7	1
206	1104	5	3	61	28	14	9	2
1447	354	5	0	61	28	61	7	1
887	1191	5	4	61	28	22	20	2
1787	1643	5	0	61	28	104	7	1
589	766	5	4	61	28	84	13	2
1584	1585	5	4	61	28	76	7	1
1470	770	5	1	61	28	76	7	1
371	1182	5	0	61	28	10	7	1
1069	423	5	3	61	28	79	11	2
847	2190	5	4	61	28	27	4	0
944	1211	5	4	61	28	42	7	1
1309	813	5	2	61	28	2	29	0
919	845	5	4	61	28	43	7	1
1887	683	5	4	61	28	5	29	0
1142	906	5	3	61	28	16	7	1
383	1962	5	0	61	28	89	2	2
754	1701	5	0	61	28	42	7	1
1784	1491	5	0	61	28	42	7	1
728	1510	5	0	61	28	103	0	0
728	1008	5	0	61	28	50	28	3
333	1308	5	4	61	28	64	28	3
2335	1334	5	4	61	28	38	19	0
308	1273	5	3	61	28	90	21	1
1426	1640	5	3	61	28	74	29	0
723	1587	5	0	61	28	76	7	1
358	1459	5	4	61	28	74	29	0
140	1319	5	4	61	28	57	7	1
2368	2005	5	4	61	28	90	21	1
1122	1731	5	3	61	28	8	7	1
357	1314	5	4	61	28	39	30	1
1854	1597	5	0	61	28	76	7	1
1501	152	5	4	61	28	5	29	0
213	1777	5	0	61	28	45	7	1
1345	451	5	2	61	28	84	13	2
51	1459	5	2	61	28	74	29	0
51	199	5	2	61	28	54	14	1
1277	1312	5	0	61	28	90	21	1
1277	497	5	0	61	28	65	21	1
856	462	5	2	61	28	72	17	2
2237	1037	5	0	61	28	65	21	1
1221	618	5	2	61	28	10	7	1
229	1087	5	2	61	28	1	26	2
2199	268	5	4	61	28	10	7	1
499	94	5	0	61	28	42	7	1
1646	880	5	0	61	28	49	26	2
2183	2005	5	4	61	28	90	21	1
512	821	5	0	61	28	76	7	1
1678	2058	5	2	61	28	84	13	2
109	463	5	4	61	28	3	17	2
1077	412	5	0	61	28	49	26	2
689	791	5	2	61	28	50	28	3
1484	1477	5	4	61	28	42	7	1
527	1209	5	1	61	28	64	28	3
31	1627	5	3	61	28	10	7	1
1731	1615	5	4	61	28	16	7	1
332	1723	5	3	61	28	57	7	1
651	971	5	3	61	28	81	14	1
1200	1856	5	2	61	28	49	26	2
657	2114	5	3	61	28	14	9	2
1408	789	5	4	61	28	28	28	3
2130	1738	5	0	61	28	57	7	1
1403	1740	5	4	61	28	57	7	1
1633	2078	5	0	61	28	89	2	2
162	72	5	4	61	28	39	30	1
1017	1007	5	4	61	28	48	7	1
1634	1618	5	4	61	28	61	7	1
1252	833	5	0	61	28	12	1	2
1685	1966	5	2	61	28	55	2	2
1179	1007	5	0	61	28	48	7	1
1308	2054	5	4	61	28	84	13	2
1699	801	5	0	61	28	106	8	0
451	1658	5	3	61	28	104	7	1
1101	1595	5	0	61	28	76	7	1
1042	846	5	1	61	28	27	4	0
1067	2197	5	3	61	28	92	10	0
1074	154	5	2	61	28	5	29	0
376	929	5	0	61	28	15	28	3
648	1624	5	4	61	28	43	7	1
572	296	5	4	61	28	64	28	3
623	667	5	3	61	28	88	7	1
507	2077	5	3	61	28	89	2	2
2317	1577	5	4	61	28	15	28	3
938	1817	5	4	61	28	12	1	2
156	186	5	2	61	28	104	7	1
1227	1630	5	3	61	28	10	7	1
2338	772	5	2	61	28	84	13	2
224	1716	5	2	61	28	1	26	2
761	253	5	0	61	28	43	7	1
236	711	5	0	61	28	84	13	2
59	1667	5	0	61	28	76	7	1
998	231	5	3	61	28	101	18	3
293	357	5	4	40	8	76	7	1
1705	1124	5	4	40	8	39	30	1
950	1395	5	4	40	8	81	14	1
1869	1260	5	4	40	8	42	7	1
73	1395	5	3	40	8	81	14	1
888	1013	5	3	40	8	24	12	0
1735	2018	5	4	40	8	31	19	0
1330	1214	5	3	40	8	89	2	2
630	1737	5	4	40	8	57	7	1
475	478	5	0	40	8	81	14	1
2070	1319	5	3	40	8	57	7	1
1991	593	5	0	40	8	9	30	1
197	1209	5	0	40	8	64	28	3
2254	916	5	4	40	8	105	24	2
702	2008	5	4	40	8	90	21	1
1753	1659	5	3	40	8	104	7	1
490	2042	5	4	40	8	100	13	2
1282	1356	5	3	40	8	76	7	1
1140	1312	5	1	40	8	90	21	1
1396	1224	5	4	40	8	3	17	2
598	389	5	0	40	8	81	14	1
1011	1394	5	4	40	8	81	14	1
1337	80	5	1	40	8	72	17	2
1989	406	5	1	40	8	1	26	2
1384	1047	5	3	40	8	8	7	1
897	1635	5	3	40	8	10	7	1
959	2208	5	1	40	8	60	29	0
670	1194	5	4	40	8	7	16	0
223	2160	5	3	40	8	3	17	2
1737	1312	5	3	40	8	90	21	1
1473	927	5	0	40	8	3	17	2
1847	995	5	3	40	8	15	28	3
802	283	5	4	40	8	39	30	1
1305	1205	5	3	40	8	81	14	1
1684	389	5	0	40	8	81	14	1
1370	1710	5	0	40	8	42	7	1
726	788	5	4	40	8	15	28	3
2308	1811	5	0	40	8	12	1	2
1478	2044	5	4	40	8	100	13	2
2180	2005	5	0	40	8	90	21	1
1080	410	5	0	40	8	49	26	2
1080	538	5	0	40	8	49	26	2
950	1740	5	4	40	8	57	7	1
2065	1327	5	4	40	8	32	26	2
161	456	5	4	40	8	37	9	2
2070	1145	5	0	40	8	49	26	2
1991	1676	5	4	40	8	16	7	1
1053	1689	5	4	40	8	82	7	1
2323	301	5	0	40	8	88	7	1
1198	1704	5	4	40	8	56	26	2
1214	298	5	4	40	8	50	28	3
417	1066	5	1	40	8	66	9	2
266	1205	5	2	40	8	81	14	1
1396	623	5	4	40	8	84	13	2
598	382	5	2	40	8	81	14	1
2107	492	5	0	40	8	49	26	2
1337	468	5	4	40	8	62	4	0
1399	1250	5	4	40	8	49	26	2
1989	2263	5	0	40	8	97	13	2
428	771	5	4	40	8	41	7	1
1561	1211	5	4	40	8	42	7	1
1965	2094	5	3	40	8	25	9	2
1965	2006	5	3	40	8	86	11	2
1950	1016	5	3	40	8	78	12	0
1636	1106	5	0	40	8	57	7	1
223	463	5	4	40	8	3	17	2
1847	1990	5	2	40	8	79	11	2
2007	544	5	0	40	8	62	4	0
1684	242	5	4	40	8	81	14	1
1370	1622	5	0	40	8	43	7	1
726	2027	5	4	40	8	6	5	3
293	227	5	4	40	8	39	30	1
1478	2044	5	4	40	8	100	13	2
2076	762	5	0	40	8	12	1	2
460	2063	5	4	40	8	97	13	2
950	433	5	2	40	8	83	26	2
1869	1387	5	4	40	8	90	21	1
888	1764	5	2	40	8	48	7	1
1954	2228	5	2	40	8	74	29	0
635	621	5	4	40	8	42	7	1
475	770	5	4	40	8	76	7	1
60	1364	5	0	40	8	90	21	1
1991	1312	5	4	40	8	90	21	1
1053	1037	5	4	40	8	65	21	1
2075	729	5	4	40	8	22	20	2
702	1312	5	4	40	8	90	21	1
1198	1005	5	4	40	8	56	26	2
417	1475	5	1	40	8	94	15	2
2263	401	5	0	40	8	89	2	2
490	1347	5	4	40	8	60	29	0
1282	2119	5	3	40	8	53	9	2
1140	807	5	4	40	8	39	30	1
1396	79	5	2	40	8	72	17	2
598	1954	5	2	40	8	105	24	2
1337	1869	5	4	40	8	23	26	2
1337	795	5	4	40	8	49	26	2
1399	770	5	4	40	8	76	7	1
1989	803	5	0	40	8	97	13	2
1517	714	5	4	40	8	84	13	2
40	1593	5	4	40	8	76	7	1
1119	1228	5	2	40	8	94	15	2
1561	1710	5	4	40	8	42	7	1
1384	1554	5	2	40	8	50	28	3
409	1819	5	4	40	8	12	1	2
1965	500	5	2	40	8	86	11	2
897	1205	5	4	40	8	81	14	1
2215	581	5	2	40	8	84	13	2
670	1956	5	4	40	8	105	24	2
223	1963	5	4	40	8	89	2	2
1737	1379	5	2	40	8	59	4	0
2007	2251	5	0	40	8	40	29	0
1305	1716	5	0	40	8	1	26	2
1684	1642	5	2	40	8	104	7	1
2308	983	5	4	40	8	57	7	1
757	382	5	0	40	8	81	14	1
1226	998	5	3	40	8	15	28	3
2076	2044	5	1	40	8	100	13	2
460	543	5	4	40	8	37	9	2
460	181	5	4	40	8	21	15	2
2180	346	5	0	40	8	50	28	3
1705	1069	5	4	40	8	12	1	2
1080	1803	5	0	40	8	42	7	1
2071	1857	5	1	40	8	49	26	2
950	1647	5	4	40	8	104	7	1
1869	234	5	4	40	8	42	7	1
888	1403	5	0	40	8	57	7	1
2070	200	5	3	40	8	26	22	2
1053	974	5	0	40	8	81	14	1
197	1555	5	0	40	8	50	28	3
1198	1312	5	4	40	8	90	21	1
417	304	5	1	40	8	53	9	2
266	517	5	0	40	8	39	30	1
490	2044	5	4	40	8	100	13	2
1140	1166	5	1	40	8	43	7	1
1396	299	5	4	40	8	3	17	2
598	617	5	4	40	8	39	30	1
2107	492	5	0	40	8	49	26	2
1011	936	5	4	40	8	22	20	2
1337	2042	5	4	40	8	100	13	2
1337	296	5	4	40	8	64	28	3
1337	828	5	4	40	8	7	16	0
2157	591	5	4	40	8	27	4	0
1517	203	5	4	40	8	105	24	2
1561	1626	5	4	40	8	10	7	1
409	132	5	0	40	8	39	30	1
1174	323	5	1	40	8	81	14	1
1636	621	5	0	40	8	42	7	1
1737	1936	5	0	40	8	56	26	2
1473	1366	5	0	40	8	25	9	2
1847	277	5	4	40	8	23	26	2
2007	1824	5	0	40	8	12	1	2
802	382	5	4	40	8	81	14	1
1370	251	5	0	40	8	76	7	1
726	1305	5	4	40	8	5	29	0
2308	1604	5	4	40	8	104	7	1
757	630	5	0	40	8	16	7	1
1226	785	5	3	40	8	77	8	0
1080	516	5	0	40	8	49	26	2
1080	1856	5	0	40	8	49	26	2
2071	1814	5	1	40	8	12	1	2
276	639	5	4	40	8	26	22	2
888	1752	5	4	40	8	57	7	1
1735	106	5	4	40	8	27	4	0
630	1443	5	4	40	8	43	7	1
161	2107	5	4	40	8	37	9	2
2070	111	5	0	40	8	62	4	0
1991	1054	5	4	40	8	32	26	2
1053	1781	5	0	40	8	42	7	1
2323	527	5	0	40	8	15	28	3
2254	1656	5	4	40	8	18	20	2
694	1708	5	4	40	8	88	7	1
1198	1701	5	4	40	8	42	7	1
1753	2050	5	1	40	8	84	13	2
2055	1312	5	4	40	8	90	21	1
490	2045	5	4	40	8	100	13	2
1140	1312	5	1	40	8	90	21	1
598	711	5	4	40	8	84	13	2
1517	888	5	4	40	8	27	4	0
40	792	5	4	40	8	76	7	1
428	1646	5	4	40	8	41	7	1
2097	2213	5	4	40	8	6	5	3
1965	1011	5	3	40	8	73	19	0
1965	1690	5	3	40	8	82	7	1
147	267	5	1	40	8	39	30	1
1950	1110	5	3	40	8	85	3	2
1950	2258	5	3	40	8	97	13	2
831	2056	5	4	40	8	84	13	2
670	955	5	4	40	8	56	26	2
1473	286	5	0	40	8	27	4	0
802	267	5	4	40	8	39	30	1
1305	286	5	1	40	8	27	4	0
1684	389	5	0	40	8	81	14	1
726	494	5	4	40	8	48	7	1
2308	346	5	4	40	8	50	28	3
757	283	5	0	40	8	39	30	1
577	373	5	0	54	29	90	21	1
656	1560	5	1	54	29	15	28	3
577	492	5	0	54	29	49	26	2
656	1172	5	4	54	29	7	16	0
577	101	5	0	54	29	104	7	1
656	469	5	3	54	29	60	29	0
577	492	5	0	54	29	49	26	2
656	545	5	3	54	29	5	29	0
656	599	5	3	54	29	101	18	3
577	880	5	0	54	29	49	26	2
2249	714	5	2	59	6	84	13	2
68	110	5	0	59	6	27	4	0
1996	1347	5	2	59	6	60	29	0
1024	1276	5	3	59	6	57	7	1
68	1641	5	4	59	6	104	7	1
1996	1856	5	2	59	6	49	26	2
2249	1176	5	2	59	6	57	7	1
673	295	5	2	59	6	81	14	1
68	1744	5	4	59	6	57	7	1
673	1605	5	2	59	6	104	7	1
2249	1772	5	2	59	6	57	7	1
1024	1962	5	3	59	6	89	2	2
1024	1745	5	3	59	6	57	7	1
673	983	5	2	59	6	57	7	1
1996	719	5	2	59	6	14	9	2
1667	1789	5	4	33	25	4	25	3
1707	379	5	3	33	25	98	25	3
1490	1317	5	0	33	25	4	25	3
129	1416	5	3	33	25	65	21	1
1697	1521	5	3	33	25	71	28	3
17	1996	5	1	33	25	77	8	0
736	1797	5	0	33	25	4	25	3
727	802	5	0	33	25	90	21	1
2252	774	5	3	33	25	84	13	2
1621	1797	5	1	33	25	4	25	3
779	2092	5	3	33	25	21	15	2
1485	386	5	3	33	25	98	25	3
1826	1276	5	4	33	25	57	7	1
1577	1639	5	0	33	25	10	7	1
184	947	5	3	33	25	1	26	2
1456	1229	5	0	33	25	50	28	3
454	394	5	1	33	25	46	25	3
1085	820	5	3	33	25	10	7	1
1085	469	5	3	33	25	60	29	0
1235	397	5	0	33	25	46	25	3
2126	1748	5	2	33	25	57	7	1
964	2141	5	0	33	25	103	0	0
1667	286	5	4	33	25	27	4	0
1667	388	5	4	33	25	4	25	3
1707	1956	5	2	33	25	105	24	2
302	987	5	4	33	25	31	19	0
1444	394	5	4	33	25	46	25	3
2022	1870	5	4	33	25	23	26	2
1490	144	5	2	33	25	40	29	0
659	1867	5	0	33	25	95	29	0
744	388	5	4	33	25	4	25	3
1460	878	5	2	33	25	62	4	0
1697	162	5	2	33	25	60	29	0
1137	538	5	0	33	25	49	26	2
17	721	5	4	33	25	22	20	2
1938	432	5	4	33	25	77	8	0
1706	342	5	3	33	25	64	28	3
1706	2001	5	3	33	25	65	21	1
7	1294	5	0	33	25	4	25	3
779	205	5	3	33	25	89	2	2
779	596	5	3	33	25	11	29	0
105	692	5	4	33	25	26	22	2
1485	1785	5	0	33	25	46	25	3
1638	2097	5	4	33	25	25	9	2
1015	1794	5	4	33	25	4	25	3
1283	2080	5	4	33	25	89	2	2
1577	1595	5	0	33	25	76	7	1
184	1864	5	2	33	25	83	26	2
1586	2033	5	2	33	25	6	5	3
1376	473	5	4	33	25	101	18	3
537	1216	5	4	33	25	22	20	2
537	1202	5	0	33	25	65	21	1
666	1586	5	0	33	25	76	7	1
666	821	5	0	33	25	76	7	1
1804	1317	5	4	33	25	4	25	3
547	1797	5	4	33	25	4	25	3
1085	1659	5	2	33	25	104	7	1
1932	816	5	4	33	25	101	18	3
1829	2039	5	2	33	25	6	5	3
1235	899	5	4	33	25	46	25	3
1422	1790	5	4	33	25	4	25	3
2126	72	5	2	33	25	39	30	1
964	1311	5	4	33	25	90	21	1
396	1795	5	2	33	25	4	25	3
302	117	5	4	33	25	59	4	0
659	410	5	2	33	25	49	26	2
1460	1048	5	2	33	25	39	30	1
1697	807	5	2	33	25	39	30	1
1697	656	5	2	33	25	95	29	0
736	387	5	0	33	25	4	25	3
1938	1189	5	4	33	25	6	5	3
2104	601	5	4	33	25	40	29	0
516	46	5	4	33	25	24	12	0
105	1233	5	2	33	25	4	25	3
1638	2097	5	4	33	25	25	9	2
1826	1400	5	2	33	25	11	29	0
388	295	5	4	33	25	81	14	1
413	1796	5	4	33	25	4	25	3
1283	759	5	4	33	25	63	3	2
1577	1369	5	0	33	25	10	7	1
99	2219	5	4	33	25	60	29	0
1747	547	5	4	33	25	98	25	3
1155	380	5	4	33	25	98	25	3
1376	1690	5	4	33	25	82	7	1
537	2005	5	2	33	25	90	21	1
547	1505	5	2	33	25	90	21	1
1085	943	5	2	33	25	72	17	2
1932	416	5	4	33	25	46	25	3
1829	394	5	2	33	25	46	25	3
1235	899	5	0	33	25	46	25	3
1422	262	5	0	33	25	89	2	2
2126	1585	5	0	33	25	76	7	1
621	2220	5	3	33	25	60	29	0
2022	3	5	4	33	25	81	14	1
1490	1700	5	0	33	25	42	7	1
659	393	5	3	33	25	90	21	1
744	291	5	4	33	25	60	29	0
1137	903	5	0	33	25	39	30	1
17	1233	5	4	33	25	4	25	3
1938	2032	5	4	33	25	6	5	3
2104	893	5	4	33	25	101	18	3
2159	185	5	3	33	25	101	18	3
516	1641	5	0	33	25	104	7	1
1621	1793	5	1	33	25	46	25	3
7	394	5	0	33	25	46	25	3
105	628	5	1	33	25	89	2	2
372	901	5	0	33	25	73	19	0
1283	1278	5	0	33	25	6	5	3
833	1023	5	3	33	25	95	29	0
1791	1619	5	3	33	25	61	7	1
184	1150	5	0	33	25	4	25	3
1456	770	5	0	33	25	76	7	1
2277	394	5	4	33	25	46	25	3
740	1311	5	4	33	25	90	21	1
537	496	5	3	33	25	68	28	3
547	383	5	4	33	25	4	25	3
547	1667	5	4	33	25	76	7	1
454	1593	5	0	33	25	76	7	1
1085	817	5	3	33	25	12	1	2
1085	1908	5	3	33	25	49	26	2
1829	1793	5	4	33	25	46	25	3
1235	390	5	0	33	25	98	25	3
1422	1790	5	0	33	25	4	25	3
964	2213	5	0	33	25	6	5	3
1667	387	5	4	33	25	4	25	3
1707	387	5	2	33	25	4	25	3
1322	386	5	0	33	25	98	25	3
621	1335	5	2	33	25	50	28	3
744	493	5	4	33	25	40	29	0
1460	1251	5	2	33	25	42	7	1
17	1794	5	4	33	25	4	25	3
736	1907	5	0	33	25	4	25	3
1938	954	5	4	33	25	15	28	3
2104	387	5	4	33	25	4	25	3
2159	2244	5	0	33	25	40	29	0
1706	866	5	3	33	25	106	8	0
1706	393	5	3	33	25	90	21	1
1621	470	5	0	33	25	60	29	0
1638	2097	5	4	33	25	25	9	2
1826	2147	5	2	33	25	39	30	1
372	841	5	0	33	25	49	26	2
388	1394	5	4	33	25	81	14	1
1283	1278	5	4	33	25	6	5	3
833	751	5	3	33	25	83	26	2
1586	1640	5	2	33	25	74	29	0
2277	1329	5	4	33	25	4	25	3
1376	1532	5	4	33	25	101	18	3
537	1863	5	3	33	25	83	26	2
537	297	5	3	33	25	64	28	3
666	821	5	0	33	25	76	7	1
1804	1732	5	0	33	25	30	25	3
1085	559	5	3	33	25	94	15	2
1085	2220	5	3	33	25	60	29	0
1932	1319	5	4	33	25	57	7	1
2050	1526	5	0	73	12	78	12	0
850	1552	5	3	73	12	50	28	3
850	2104	5	3	73	12	37	9	2
199	626	5	4	73	12	72	17	2
902	1817	5	3	73	12	12	1	2
1948	260	5	0	73	12	89	2	2
6	1783	5	3	73	12	104	7	1
441	442	5	3	73	12	84	13	2
976	2195	5	3	73	12	62	4	0
1054	903	5	0	73	12	39	30	1
1054	1149	5	0	73	12	50	28	3
811	1	5	3	73	12	35	15	2
